MolWt,MolLogP,NumHDonors,NumHAcceptors,RingCount,TPSA,NumRotatableBonds,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAliphaticCarbocycles,NumHeteroatoms,FractionCSP3,HallKierAlpha,Kappa3,LabuteASA,BalabanJ,BCUT2D_MWHI,BCUT2D_MWLOW,EState_VSA1,EState_VSA2,CID
2431.8579999999965,-12.71679999999992,34,34,2,1065.0299999999993,82,1,1,1,1,1,0,0,66,0.6923076923076923,-16.33000000000001,58.4683829822484,988.7370426759286,2.4077716466336296,32.166374288333685,9.962037721512198,375.43738190301553,138.9746211633608,44270726
547.4990000000003,7.607120000000006,1,3,5,58.22,4,4,1,1,1,1,3,0,11,0.2857142857142857,-4.019999999999998,5.170880072915994,218.9628257586727,1.5025304537214086,19.4238977203927,9.935835804558268,23.6410341205542,17.173392280251672,118127274
520.9830000000003,5.178500000000005,1,5,4,59.39,8,3,0,1,1,1,2,0,10,0.38461538461538464,-2.8799999999999986,5.427978106372907,212.57753914403702,1.7062746563559779,35.49569761981662,9.947862784027308,17.78159083828843,11.949020558499466,71716523
462.58300000000025,3.212040000000002,1,9,5,106.06,3,4,1,1,3,1,1,0,10,0.34782608695652173,-3.5299999999999985,4.016861029118908,195.40197831548028,1.420194534865526,32.13353891756048,10.065551689207433,0.0,11.949020558499466,90656182
445.5020000000001,3.6682200000000016,0,7,5,81.73,5,4,1,1,3,1,1,0,9,0.2916666666666667,-3.879999999999998,4.388296583710565,190.2254991167255,1.394721684669048,19.14215923828804,9.993234196304124,0.0,17.76624139954536,156010848
621.6900000000002,5.709900000000007,2,8,7,107.59,8,4,3,3,0,3,4,0,10,0.2777777777777778,-4.7399999999999975,5.089798665288319,266.714826034902,1.1164603374710025,16.68980593545532,9.930236856882242,23.657903963437114,18.04226062943788,168272916
453.3750000000003,3.0843000000000007,2,7,4,97.62,5,3,1,1,2,0,1,1,13,0.3157894736842105,-3.6399999999999983,4.653132743191833,177.4179096289682,1.517361196025893,19.413268549285192,10.101514011437951,48.494783810734496,11.51179077268349,118308207
423.51700000000017,3.5271000000000017,1,7,4,97.28,5,3,1,1,2,1,1,0,8,0.4782608695652174,-2.9999999999999987,3.9940828402366866,181.395323830403,1.5846472523441726,16.47232930899134,9.869354989679168,5.601050810983688,23.784832650822253,146676332
429.43100000000015,2.4163000000000006,1,8,4,98.06,7,3,1,1,2,1,1,0,11,0.35,-3.6299999999999986,4.758296368544761,176.57821581909303,1.4528160762307607,19.27983689041343,10.118938855189178,13.032326709372109,17.990861387647428,137554701
656.2010000000004,3.8594000000000035,1,8,7,112.75999999999999,7,3,2,4,1,2,2,2,12,0.42424242424242425,-3.509999999999998,4.34552038296771,269.20722556097115,3.5714197218087967e-06,35.45300251538443,9.483843671459702,33.18513965068431,35.796293601109795,137654752
473.50300000000027,4.045740000000003,1,7,4,88.83,5,3,1,1,2,1,1,0,11,0.43478260869565216,-3.4999999999999987,5.0237457024648915,194.7250323357022,1.5666778917001998,19.41323149842592,9.89494101367021,11.870226512291936,23.684789382495886,117728228
561.1040000000003,4.370620000000004,0,7,3,92.27999999999999,11,3,0,0,1,0,2,0,11,0.3333333333333333,-3.4999999999999982,6.488229968311453,229.14681634550203,2.085886541289425,35.49569301087585,10.226270651432113,22.475227288671665,27.899771303139143,24759955
459.27900000000034,2.7834000000000003,0,7,5,86.03,4,3,2,2,2,2,1,0,10,0.3157894736842105,-2.8799999999999986,3.1664053510736556,173.3911390018695,1.4286341770940043,79.91873126912716,9.978112046169713,5.817220841045895,41.35613038136312,118880104
445.40500000000026,2.6040200000000002,0,8,5,98.92,4,3,2,2,3,2,0,0,12,0.4,-3.5699999999999985,3.545647468183391,179.8041944118204,1.371441882735767,19.413230932551503,9.977604998576698,11.870226512291936,29.9748161118311,118880110
459.4280000000002,3.3717000000000024,0,7,5,82.37,5,3,2,2,2,1,1,1,11,0.36363636363636365,-3.6299999999999986,3.983863900406324,186.4784436794343,1.366746900658398,19.413190039957506,10.052509390569265,11.73975000914047,29.850881328844533,86271789
368.4770000000001,2.761400000000001,0,4,3,42.010000000000005,6,2,0,1,0,1,2,0,5,0.4090909090909091,-2.529999999999999,4.247276835314913,161.0403672154621,1.7870831782057826,16.507840610956283,9.967654960767359,0.0,11.949020558499466,44359405
428.4140000000002,3.881140000000003,1,5,4,77.0,6,3,1,1,2,0,1,1,9,0.2727272727272727,-3.4899999999999984,4.209251702156435,176.074834843649,1.5831368416657963,19.15996142119532,9.931046588120616,28.784559038695857,18.331924471699452,67282848
481.4290000000004,3.7071000000000023,1,7,4,88.83,5,3,1,1,2,1,1,0,13,0.38095238095238093,-3.6399999999999983,4.6787975694111426,190.35776534435672,1.593880064745403,19.413229636678803,9.895646249388705,40.88666374142873,30.6431444136566,117728214
409.53000000000014,3.320100000000002,0,6,5,37.410000000000004,4,2,3,3,0,3,2,0,6,0.5,-2.119999999999999,2.7104304937299757,178.47044593686337,1.5485662535885885,16.689542962424888,9.92983826462752,11.202101621967376,18.68370351220461,168282617
436.42200000000014,3.1393000000000013,0,7,5,86.03,4,4,1,1,3,1,1,0,10,0.22727272727272727,-3.949999999999998,3.746946948524419,181.01168037002222,1.3944425611133753,19.28548594059693,10.016463610852611,24.354496908120392,18.96950114826052,134151486
404.4990000000001,3.3193800000000024,0,7,4,87.7,4,3,1,1,2,1,1,0,8,0.2857142857142857,-3.179999999999999,4.148139881466263,172.91132575760835,1.547843275259322,32.166673644433516,10.010928635479802,0.0,17.19895858848164,118167452
469.5070000000002,5.607790000000005,1,5,4,52.17,8,4,0,0,1,0,3,0,8,0.2692307692307692,-3.5199999999999982,5.337029527481676,195.03964990634523,1.6961784922963647,19.422450900166147,10.044774312204234,6.362358859030383,11.791352662431866,139536158
402.38000000000017,3.229300000000002,2,5,5,86.8,3,3,2,2,2,2,1,0,10,0.3684210526315789,-3.1699999999999986,3.0791900826587866,162.91396499189827,1.3306731809391665,19.41322696495817,9.954543200724123,11.870226512291936,29.850564994630414,90445378
443.5070000000001,3.896200000000003,0,7,5,82.37,5,4,1,1,2,1,2,0,8,0.28,-3.939999999999998,3.9956123003463255,191.30439104152333,1.4039278392578403,16.499508915288438,9.991729499180444,0.0,18.052986946247767,46212296
458.5580000000002,3.8949000000000034,1,5,7,66.15,5,2,2,5,1,2,1,3,6,0.4642857142857143,-2.9899999999999984,2.809263153876137,199.03239123891547,1.2713595083434375,16.506930878414448,9.551059971808368,0.0,29.21748924892845,168280028
562.6880000000003,4.000700000000004,1,6,6,100.28999999999998,6,3,2,3,1,1,2,2,9,0.3870967741935484,-3.399999999999998,4.10067186240258,234.4567003334475,1.3858986402913198,32.233428912749915,9.488676756992403,27.081173262936016,23.389260439929814,137638475
451.5740000000002,4.651800000000003,0,5,8,54.260000000000005,1,4,1,4,1,4,3,0,6,0.32142857142857145,-3.669999999999998,4.044724146431718,199.34153934703042,1.390067621930673,16.153140400358605,9.989378991707316,0.0,5.907179729351506,44574257
513.4210000000003,4.936600000000005,1,4,4,67.87,7,3,0,1,0,1,3,0,8,0.25925925925925924,-3.2199999999999984,5.8919961773127145,214.2906023743413,1.5805454554564258,35.496836783087545,9.968199525608721,11.949020558499466,5.907179729351506,44359613
374.3660000000001,4.963600000000004,2,3,3,57.260000000000005,3,3,0,0,1,0,2,0,8,0.15789473684210525,-3.2899999999999983,4.279159739941776,153.3672646420711,1.8157911371924194,19.4131811624587,10.096248202248837,17.770864521478543,11.073610489148358,54586442
2814.278999999996,-16.72240000000004,39,40,3,1227.7599999999995,92,1,2,2,1,2,0,0,77,0.6916666666666667,-19.01999999999997,65.3395832930134,1143.6770689546122,1.759525480521801,32.16637625470343,9.96204407701654,455.07179992404224,132.67773432342136,44404997
485.6250000000004,2.9308000000000014,1,7,3,72.5,12,2,0,1,0,1,2,0,8,0.5185185185185185,-2.969999999999999,6.79629599095922,208.64203043006705,1.8671854997944388,16.51229686780185,9.876682396838094,0.0,11.949020558499466,73347645
341.378,3.259800000000002,2,5,5,88.07000000000001,4,5,0,0,4,0,1,0,7,0.05263157894736842,-3.739999999999998,2.4611055820220904,148.3022441940546,1.5496732830573299,15.3103600944545,10.08694484039729,0.0,0.0,136046754
508.4950000000004,4.802320000000004,1,6,4,75.94,5,3,1,1,2,1,1,0,12,0.4166666666666667,-3.5699999999999985,5.313333791295106,203.89954802379873,1.6186754205215865,19.413271520522738,9.875160435525165,48.494783810734496,18.18702368174753,138624140
435.9590000000001,4.853220000000005,1,5,4,71.01,5,3,1,1,3,1,0,0,7,0.3333333333333333,-2.9899999999999984,4.851775960984901,187.2576675312416,1.610926845985098,35.495691933962604,9.895826329829182,0.0,11.949020558499466,117728770
554.6470000000004,4.7530000000000046,1,8,5,95.04,11,4,0,1,1,1,3,0,9,0.28125,-4.629999999999998,6.753079958361403,239.6109705619016,1.4047266443743902,16.52606628015775,9.876652122613248,0.0,24.50424180399888,10144095
418.4720000000001,4.058220000000002,0,5,5,68.21000000000001,5,3,2,2,2,2,1,0,7,0.3333333333333333,-3.3499999999999983,3.7571765211555435,179.67778859965577,1.368563688698613,19.142159156905134,9.897848040997802,0.0,29.725988274854714,90412585
502.9680000000003,6.477020000000006,1,4,4,58.120000000000005,5,3,1,1,2,1,1,0,9,0.34615384615384615,-3.129999999999998,5.753969438300666,206.89956787347043,1.6208254972016232,35.495692198943786,9.889484310819213,11.73975000914047,17.866926604660858,117728016
456.3770000000002,5.198200000000004,1,5,4,71.01,5,3,1,1,2,1,1,0,8,0.30434782608695654,-2.699999999999999,4.969289547247397,191.19599164372667,1.6109268459850978,35.49678490753939,9.89298988389331,0.0,11.949020558499466,117728002
385.5110000000001,4.363510000000003,2,4,4,53.94,6,4,0,0,1,0,3,0,4,0.24,-3.1099999999999985,3.891431435134349,170.74524487635222,1.7693487994279984,16.252436012254705,10.045601272365705,0.0,12.648722793660879,151066574
476.57300000000026,3.0897000000000014,2,6,7,86.37999999999998,5,2,3,5,1,2,1,3,7,0.5357142857142857,-2.7699999999999987,2.881433780750333,204.51622802329575,1.2771203248914618,16.50920128152392,9.479484405813242,17.12000766812877,23.740373220931332,44588748
456.58600000000007,4.649400000000004,1,4,5,50.800000000000004,7,3,0,2,0,1,3,1,5,0.3448275862068966,-3.3099999999999983,4.52934634081799,201.24660089579817,1.3884104072918408,16.507854892186174,9.877754487999853,0.0,17.990861387647428,11123332
439.7370000000002,5.116800000000003,2,3,3,59.59,3,2,1,1,0,1,2,0,7,0.3157894736842105,-1.5999999999999996,4.764744351961949,165.69641173160466,1.7255896599181175,79.91873122701654,10.006010496273586,5.7871111525705965,18.176921729234333,10048862
422.4320000000002,4.1948000000000025,2,6,4,76.14,6,3,1,1,2,0,1,1,10,0.3157894736842105,-2.8799999999999986,4.4195380444513725,167.66998264239317,1.4626710075984934,32.13354932795606,10.139785040695248,12.518684815797606,29.34434232747418,118326448
519.0110000000003,5.984600000000007,1,4,4,50.160000000000004,8,3,0,1,1,1,2,0,9,0.4074074074074074,-2.8399999999999985,5.4433602096351565,213.82893602892673,1.7062746563559783,35.49569760839823,9.947466069298214,17.78159083828843,11.949020558499466,24962115
440.4500000000002,3.7506400000000024,1,6,4,86.23,7,3,1,1,2,0,1,1,9,0.30434782608695654,-3.6199999999999983,4.230128468226383,183.38778678462626,1.5659326683516241,19.143599938218916,9.932554591603918,22.967338197649962,24.211912808134823,67282493
423.47700000000015,3.174100000000001,2,8,5,97.62,5,4,1,1,3,0,1,1,10,0.25,-3.3999999999999986,3.610752234778209,174.71285370501332,1.3260028329809563,32.133549329239834,10.137241495415498,0.0,29.502010223541784,91844738
336.37000000000006,4.010200000000003,2,3,4,57.260000000000005,2,3,0,1,1,1,2,0,6,0.15789473684210525,-3.1499999999999986,2.865146636965104,144.03036268268937,1.54487410703955,19.14218944186638,10.131491400168054,5.817220841045895,11.547815229954335,54586457
513.4210000000003,4.936600000000005,1,4,4,67.87,7,3,0,1,0,1,3,0,8,0.25925925925925924,-3.2199999999999984,5.8919961773127145,214.2906023743413,1.5805454554564258,35.496836783087545,9.968199525608721,11.949020558499466,5.907179729351506,9936247
462.45100000000025,4.173000000000004,1,6,4,75.94,5,3,1,1,2,1,1,0,11,0.36363636363636365,-3.4999999999999987,4.963512927025854,186.972581960484,1.5549117712043332,19.41320613342231,9.895816447157543,17.556970850186364,35.79299728010545,117732715
2913.415999999995,-17.300200000000075,41,41,3,1292.1599999999994,96,1,2,2,1,2,0,0,80,0.6935483870967742,-19.74999999999996,67.76100535395598,1184.7119412920845,1.8341872323180513,32.16637675317826,9.96204399981873,454.5688843472777,158.0236885439298,44404996
505.66600000000034,6.010200000000006,0,5,5,54.260000000000005,9,4,1,1,1,1,3,0,6,0.28125,-4.189999999999998,5.6959347245289695,224.4279328937776,1.3154716130789252,16.1531435732831,10.021236462625062,0.0,5.907179729351506,44574256
407.42,4.644900000000003,1,3,5,58.22,3,4,1,1,2,1,2,0,7,0.21739130434782608,-3.479999999999998,3.2584149015535213,170.8304281294491,1.400932886768454,19.285483997427797,10.01137743976861,18.447317178768888,24.876680877612028,90298431
409.38300000000015,4.105700000000003,1,4,4,54.46,4,2,2,2,1,2,1,0,9,0.4,-2.839999999999999,3.4927357970215107,164.22786682408554,1.516854692025997,19.413203760658842,9.953782950395873,17.556970850186364,35.345665541776285,90445437
405.50200000000007,3.375700000000002,1,5,5,74.35,4,3,2,2,2,2,1,0,7,0.43478260869565216,-3.0899999999999985,3.2781608284065107,175.6160538614651,1.2986155647567927,16.472970831997802,9.713751380836612,0.0,5.41499046939678,56970858
422.44500000000016,2.044600000000001,2,9,4,130.32,8,4,0,0,2,0,2,0,10,0.23809523809523808,-4.079999999999998,4.130605685194858,177.47039191548285,1.4725604419868021,16.564697835427754,10.123030435429548,0.0,18.26979891309911,1207917
443.4330000000002,3.2421200000000017,1,7,5,88.83,4,3,2,2,3,2,0,0,11,0.38095238095238093,-3.4999999999999987,3.5674395735210394,181.02086338497506,1.3766257649911244,19.413187530120318,9.95381466292201,11.73975000914047,29.726630211643847,90445423
442.9260000000002,4.116020000000003,1,6,4,75.94,5,3,1,1,2,1,1,0,9,0.36363636363636365,-2.9999999999999987,4.535071217414673,184.77924197858695,1.6079730657666371,35.49569196916384,9.894861243925043,5.817220841045895,28.707422696237213,117727654
496.44400000000047,3.283900000000002,1,8,4,101.72,5,3,1,1,3,1,0,0,14,0.42857142857142855,-3.7099999999999986,5.353824264084887,195.97390187129514,1.5971231524413667,19.413271434666925,9.876765630297694,48.494783810734496,18.18702368174753,130298653
497.42800000000045,3.2508000000000017,0,8,4,98.92,5,3,1,1,3,1,0,0,14,0.42857142857142855,-3.7099999999999986,5.353824264084887,195.53758491719395,1.5971231524413665,19.4133133711237,9.882439691697908,48.62526031388596,29.568654285493672,130298647
396.4550000000001,1.3469999999999995,1,9,4,114.85,4,3,1,1,3,1,0,0,10,0.47368421052631576,-3.139999999999999,3.749842792881257,167.746635469671,1.5984403920103618,16.28271793410471,9.989876287546473,5.601050810983688,23.68478938249589,121314128
452.9610000000002,5.597320000000005,1,4,4,58.120000000000005,5,3,1,1,2,1,1,0,7,0.32,-2.9899999999999984,4.909115369346376,192.20355495322133,1.6168585131437725,35.49569200169105,9.8896651951602,5.817220841045895,11.949020558499466,117727898
388.515,3.9825000000000035,0,4,5,41.370000000000005,3,3,2,2,1,2,2,0,5,0.4166666666666667,-2.8199999999999985,3.1845925645421587,171.492832137607,1.3161111230387257,16.154836138654737,9.713764421523278,0.0,5.41499046939678,53259791
470.4510000000002,4.248000000000004,0,6,5,77.44000000000001,5,3,2,2,2,1,1,1,10,0.3333333333333333,-3.689999999999998,4.1522395115029935,193.1224046350152,1.3780097360278445,19.41319020151437,10.01891330843165,11.73975000914047,29.850881328844533,86271788
356.4220000000001,3.709500000000002,2,4,3,68.82000000000001,4,2,1,1,0,1,2,0,6,0.35,-2.569999999999999,4.333845558441752,153.00408524298513,1.7286673762996543,16.71273337615417,10.005981606868032,5.7871111525705965,18.176921729234333,10316232
429.5210000000002,3.4986000000000024,1,7,4,84.14,4,3,1,1,2,1,1,0,9,0.42857142857142855,-2.649999999999999,3.9934362938209764,177.86674269404676,1.6196180582440147,32.13712415897339,9.894277511212167,11.418271652029583,17.866926604660858,121344737
413.45700000000016,2.0911,1,8,4,101.96000000000001,4,3,1,1,2,1,1,0,10,0.45,-3.139999999999999,3.821009407388824,172.66097646005545,1.6262135010965064,19.142147852828426,9.97925856197539,11.418271652029583,23.554312879344423,121314114
436.9470000000002,4.248220000000003,1,6,4,83.9,5,3,1,1,3,1,0,0,8,0.34782608695652173,-3.0599999999999983,4.8235882285954705,186.47731551218814,1.610926845985098,35.49569193899486,9.897461267103722,0.0,11.949020558499466,117728229
462.45100000000025,4.173000000000004,1,6,4,75.94,5,3,1,1,2,1,1,0,11,0.36363636363636365,-3.4999999999999987,4.963512927025854,186.972581960484,1.5492885293800833,19.413206136365677,9.895873323428386,17.556970850186364,34.93562714887644,117727697
447.4950000000002,3.1399000000000017,0,8,5,99.44,4,3,1,2,2,2,1,0,9,0.375,-3.7499999999999982,3.729077118329522,190.87324379949249,1.3966128244472502,16.562828361457182,9.969789014941723,11.570356098935537,23.932975282683138,118175269
621.6900000000003,5.709900000000007,2,8,7,107.59,8,4,3,3,0,3,4,0,10,0.2777777777777778,-4.7399999999999975,4.995335263974898,266.714826034902,1.1358449106418702,16.68981077078413,9.93020374072199,23.657903963437114,18.04226062943788,168294538
480.4240000000003,3.2466000000000017,0,7,4,101.92999999999999,5,3,0,1,2,1,1,0,13,0.15,-3.8699999999999983,3.6916174248595985,185.60448679823332,1.886479949860112,32.23342981867997,10.14755557627069,45.61427608649291,28.03023269775564,72707143
391.4350000000001,1.832819999999999,0,8,5,98.92,5,3,2,2,3,2,0,0,9,0.4,-3.3599999999999985,3.218770782056113,167.3075882030417,1.3779847573503932,16.48505424475344,9.898034139848436,0.0,23.90876743380882,90412989
459.93300000000016,5.4112000000000045,1,5,4,73.34,7,4,0,0,2,0,2,0,7,0.11538461538461539,-3.8999999999999977,5.127491086759117,196.7434911267157,1.6623106039149147,35.495692030857846,10.00674839617759,0.0,5.907179729351506,25060902
509.48300000000046,4.2909400000000035,1,7,4,88.83,5,3,1,1,2,1,1,0,13,0.43478260869565216,-3.6399999999999983,5.439959930237106,203.08764957314995,1.6255635880952848,19.413271927949538,9.873960716990537,48.494783810734496,18.056547178596066,138624380
458.4480000000003,2.883120000000001,1,8,5,101.72,4,3,2,2,3,1,0,1,12,0.42857142857142855,-3.5699999999999985,3.7855955772062417,186.60545348031815,1.3998372726739916,19.413230693828435,9.97079969549211,11.870226512291936,41.46239903564027,118939621
623.7310000000001,6.303200000000007,1,6,5,105.25,9,5,0,0,0,0,5,0,10,0.14285714285714285,-5.349999999999997,6.459469744924259,262.2193851457317,1.49574795869466,32.23327377732243,10.023292843216803,10.023291153407584,22.45935476750469,168272095
496.44400000000047,3.283900000000002,1,8,4,101.72,5,3,1,1,3,1,0,0,14,0.42857142857142855,-3.7099999999999986,5.353824264084887,195.9423554396998,1.5971231524413667,19.413271498840516,9.877369272808856,48.494783810734496,23.88095167659599,138624394
546.7080000000004,5.739700000000006,1,6,4,69.26,14,3,0,1,0,1,3,0,7,0.42424242424242425,-3.709999999999998,7.477180178220173,237.93929096592765,1.6153901289882253,16.51841474956913,9.876504846827437,0.0,11.949020558499466,122184038
457.6180000000003,5.4243100000000055,1,5,4,52.17,11,4,0,0,1,0,3,0,5,0.3448275862068966,-3.1499999999999986,5.664813970959129,201.63787004075635,1.7042474576027342,16.482856982441433,10.044222736488376,0.0,6.041840829147961,139535929
596.4350000000004,5.545700000000005,1,4,4,50.160000000000004,7,3,0,1,1,1,2,0,9,0.38461538461538464,-2.3999999999999995,5.400630442245874,216.42256580869213,1.7003926200955792,126.91270453033125,9.948082980567253,17.78159083828843,11.949020558499466,24961018
411.4610000000001,4.153100000000003,1,4,5,61.88000000000001,4,3,0,2,0,2,3,0,6,0.12,-4.059999999999998,2.51138849260805,179.90503994676777,1.8440535974546635,16.466745358848897,9.918140033805008,5.662860035369912,11.814359458703011,3634416
469.5450000000002,4.354200000000004,1,6,4,108.21000000000001,5,3,1,1,2,1,1,0,8,0.2962962962962963,-4.249999999999998,5.2993356850612265,204.13228456322602,1.6403827414739354,16.498216194810745,9.965208377795445,0.0,23.96016667559927,137645716
558.5970000000003,5.111800000000005,1,6,4,69.26,11,3,0,1,0,1,3,0,10,0.36666666666666664,-3.919999999999998,7.381349165808719,231.34107083151653,1.6383250619694592,19.413339627001275,9.876539878694354,12.783180481956393,29.99280063097985,73293039
504.6270000000003,4.569400000000004,1,6,4,69.26,11,3,0,1,0,1,3,0,7,0.36666666666666664,-3.709999999999998,6.352612520861636,218.84446462273783,1.6194300662676326,16.515942221268,9.876564638511008,0.0,11.949020558499466,10185596
2937.4379999999956,-15.692400000000037,39,40,4,1280.2099999999996,95,1,3,3,1,3,0,0,80,0.6904761904761905,-20.199999999999953,66.5460605427586,1196.0132542017914,1.4861960476913514,32.16637689616041,9.962039058991671,460.2077174746381,158.60889038109852,44270690
2899.3889999999956,-17.68870000000008,41,41,3,1292.1599999999994,96,1,2,2,1,2,0,0,80,0.6910569105691057,-19.74999999999996,68.38882478458186,1178.3469991776876,1.8223372704350274,32.16637668462749,9.96204402208567,455.0717999240423,158.0236885439298,44405040
482.3420000000003,3.1446000000000014,0,8,5,90.44,4,4,1,1,3,1,1,0,10,0.2857142857142857,-3.2699999999999982,3.6711737704268605,186.34959514768488,1.3971401026253,79.9187313789158,9.992827547476745,0.0,18.052986946247767,121439356
355.7850000000001,4.145220000000003,2,5,4,92.94,2,4,0,0,3,0,1,0,8,0.058823529411764705,-3.189999999999998,3.3602561843386307,148.44932354455028,1.8224982654766859e-06,35.45300115896339,10.251885475253289,0.0,18.43814767351805,9798764
453.37500000000034,3.117300000000001,2,7,4,97.62,5,3,1,1,2,0,1,1,13,0.3157894736842105,-3.6399999999999983,4.502701971310021,177.4179096289682,1.5116703034594097,19.41326686930011,10.091463749077285,35.453688752883195,23.110541373363546,118308400
391.4350000000001,1.832819999999999,0,8,5,98.92,5,3,2,2,3,2,0,0,9,0.4,-3.3599999999999985,3.218770782056113,167.27604177144642,1.3779847573503932,16.486016215962046,9.898033489755244,0.0,23.90876743380882,90413513
615.4970000000003,6.560800000000005,1,6,3,81.51,9,3,0,0,2,0,1,0,17,0.48,-3.9199999999999986,7.282929215096748,232.96096425315986,2.088786109804762,19.421116553159038,10.006141460672094,61.72401936957748,21.96238488911528,164536639
471.5270000000002,5.162120000000005,1,5,4,63.050000000000004,5,3,1,1,2,1,1,0,9,0.4,-3.3599999999999985,4.926960882792493,196.380375668595,1.575109852810156,19.413187907222273,9.891237593160955,11.73975000914047,17.866926604660858,117727913
2391.796999999996,-14.44119999999993,36,34,1,1095.1299999999992,82,1,0,0,1,0,0,0,67,0.68,-16.530000000000005,61.197346459821425,970.1468249681045,3.4513102905169437,32.166374075165734,9.962032430522845,351.2735684584152,138.01043853241404,44270647
564.4410000000004,4.302700000000002,1,8,4,101.72,5,3,1,1,3,1,0,0,17,0.45454545454545453,-3.9199999999999986,6.221853449022162,214.83545019447044,1.609676640512596,19.417200337090236,9.877036247750727,60.23453381987497,29.57487967144445,130298525
431.5440000000001,3.287740000000001,1,6,5,90.9,4,3,2,2,2,2,1,0,8,0.4583333333333333,-3.2899999999999987,3.8509902024892173,187.61908351938615,1.2992671015565873,16.154892918742846,9.713968905583293,0.0,11.322170198748285,72704099
516.6380000000001,4.666600000000004,1,6,5,69.26,9,3,0,2,0,1,3,1,7,0.3870967741935484,-3.709999999999998,5.157824790012326,224.20357558360521,1.4210055649397348,16.512304198468453,9.87649452807395,0.0,17.990861387647428,10951393
493.53000000000037,5.561720000000005,1,6,4,71.01,5,3,1,1,2,1,1,0,11,0.391304347826087,-3.0799999999999987,5.187937305589595,197.62184830087304,1.5465574734692795,32.13356829097437,9.951506664157158,11.73975000914047,36.30117791559239,89748143
434.3970000000002,3.6673000000000027,2,6,4,98.72,5,3,1,1,2,0,1,1,11,0.3,-3.4999999999999987,4.072096,173.82275475850014,1.688568947319273,19.4132119861839,9.901614485803192,23.46415057953787,23.341061144841376,126645527
525.4820000000004,3.8975000000000026,1,8,4,98.06,6,3,1,1,3,1,0,0,14,0.43478260869565216,-3.8399999999999985,5.777059435213336,208.23274123425207,1.615176273136823,19.413314802793682,9.876396061063087,48.62526031388596,18.056547178596063,130341522
451.0140000000001,4.884120000000005,1,4,4,50.160000000000004,7,3,0,1,1,1,2,0,6,0.38461538461538464,-2.629999999999999,4.4538756447132615,194.93584127415616,1.738394864147352,35.49569196476042,9.883362727698582,0.0,17.990861387647428,25063628
415.4970000000001,2.755420000000001,1,6,4,84.14,3,3,1,1,2,1,1,0,7,0.3333333333333333,-3.499999999999999,4.648002045437943,181.2839215380195,1.5600190773746643,16.250352871242903,9.924114245515396,0.0,24.473808569173777,90654347
425.4470000000001,5.338200000000006,0,5,3,40.160000000000004,7,2,1,1,0,1,2,0,8,0.45454545454545453,-2.609999999999999,5.2986649634987595,173.84270811300746,1.8544188891870164,19.42245000297353,9.926045172325653,6.362358859030383,11.791352662431866,76332217
464.91300000000024,4.183340000000003,0,8,5,99.17000000000002,5,4,1,1,2,1,2,0,10,0.2608695652173913,-3.719999999999998,3.6371331949238193,194.46993314962307,1.4685091975623978,35.49569228499909,9.990109797392043,0.0,11.949020558499466,86267288
424.4820000000002,4.2272200000000035,1,8,4,95.32000000000001,8,4,0,0,3,0,1,0,9,0.19047619047619047,-3.459999999999998,4.408346514769906,176.79097581425705,1.4924618912886347,32.166555977904906,10.22355814022927,0.0,11.660033336098294,3213712
491.58800000000025,5.817020000000006,1,5,5,75.44,5,4,1,1,2,1,2,0,8,0.2962962962962963,-3.5199999999999982,4.578852327512046,206.32346202605703,1.3830830096651776,32.133568266952665,9.949625738170658,0.0,29.715261958044827,70690042
491.4720000000003,3.7211000000000025,0,7,4,98.27,6,3,0,1,1,1,2,0,12,0.18181818181818182,-3.929999999999998,3.749162244567436,193.69779075826412,1.8706963665111933,32.233429830037615,10.132206048861605,39.79705524544701,33.64926802788808,72722089
621.6900000000002,5.709900000000007,2,8,7,107.59,8,4,3,3,0,3,4,0,10,0.2777777777777778,-4.7399999999999975,5.089798665288319,266.714826034902,1.1164603374710025,16.68980593545532,9.930236856882242,23.657903963437114,18.04226062943788,168284307
417.5050000000001,5.749900000000006,0,4,4,48.00000000000001,7,3,1,1,0,1,3,0,5,0.2692307692307692,-3.469999999999998,4.659886064144174,182.72128875203646,1.6207308257662474,16.48270392169606,9.923835987889063,0.0,11.949020558499466,69082742
2363.738999999996,-14.229299999999915,35,34,1,1073.8199999999993,81,1,0,0,1,0,0,0,66,0.6767676767676768,-16.33000000000001,59.92584019423656,957.7081917708789,3.436723710621898,32.16637394035194,9.962039479569544,375.94029747978016,106.74657826574419,44264424
413.4810000000002,3.589500000000003,1,6,4,100.78999999999999,7,3,1,1,2,0,1,1,7,0.2916666666666667,-3.7899999999999987,4.237594003945832,180.70069254513223,1.5340926176506466,16.48016619174585,9.934632010749052,5.41499046939678,11.8250857755129,56944337
420.51300000000015,3.830320000000003,0,6,4,69.48,6,3,1,1,1,1,2,0,7,0.375,-3.3499999999999983,4.402196763694222,182.13296275763494,1.6259282932690107,16.507816019913346,9.938846431835115,0.0,11.949020558499466,127037996
457.46000000000026,3.6728000000000023,2,7,4,105.58,6,3,1,1,3,0,0,1,11,0.36363636363636365,-3.6299999999999986,5.071402813956927,187.68033198843634,1.5108643840296223,19.413230092072165,10.10059832990057,11.870226512291936,35.79953900027036,118308158
