CID,Activity Type,Qualifier,Value,MolWt,MolLogP,NumHDonors,NumHAcceptors,RingCount,TPSA,NumRotatableBonds,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAliphaticCarbocycles,NumHeteroatoms,FractionCSP3,HallKierAlpha,Kappa3,LabuteASA,BalabanJ,BCUT2D_MWHI,BCUT2D_MWLOW,EState_VSA1,EState_VSA2
73293039,Ke(app),=,0.0094,558.5970000000003,5.111800000000005,1,6,4,69.26,11,3,0,1,0,1,3,0,10,0.3666666666666666,-3.919999999999998,7.381349165808719,231.34107083151653,1.6383250619694592,19.413339627001275,9.876539878694354,12.783180481956393,29.99280063097985
73293039,Ke(app),>,10.0,558.5970000000003,5.111800000000005,1,6,4,69.26,11,3,0,1,0,1,3,0,10,0.3666666666666666,-3.919999999999998,7.381349165808719,231.34107083151653,1.6383250619694592,19.413339627001275,9.876539878694354,12.783180481956393,29.99280063097985
73293201,Ke(app),=,3.53,544.6920000000001,5.269100000000005,0,6,5,60.47000000000001,9,3,1,2,0,2,3,0,7,0.4242424242424242,-3.709999999999998,5.8948418703150125,237.14343129899376,1.4129989788547932,16.51231821451767,9.874338705806656,0.0,11.949020558499466
73293201,Ke(app),=,9.03,544.6920000000001,5.269100000000005,0,6,5,60.47000000000001,9,3,1,2,0,2,3,0,7,0.4242424242424242,-3.709999999999998,5.8948418703150125,237.14343129899376,1.4129989788547932,16.51231821451767,9.874338705806656,0.0,11.949020558499466
22742788,Ke(app),=,0.0547,532.6810000000004,5.349600000000005,1,6,4,69.26,13,3,0,1,0,1,3,0,7,0.40625,-3.709999999999998,7.236298752433895,231.57434885153103,1.6182802797578386,16.51626779670884,9.876507405137009,0.0,11.949020558499466
22742788,Ke(app),=,1.89,532.6810000000004,5.349600000000005,1,6,4,69.26,13,3,0,1,0,1,3,0,7,0.40625,-3.709999999999998,7.236298752433895,231.57434885153103,1.6182802797578386,16.51626779670884,9.876507405137009,0.0,11.949020558499466
73293041,Ke(app),=,0.118,630.7630000000003,5.246820000000006,1,8,5,103.4,12,4,0,1,0,1,4,0,10,0.2857142857142857,-4.539999999999997,7.581704437416617,264.3710189722498,1.484256250957648,32.2399796219788,9.876943628109128,10.118126859033554,29.13877227321372
73293390,Ke(app),=,0.944,552.6710000000003,6.168600000000006,1,6,5,69.26,10,4,0,1,0,1,4,0,7,0.2647058823529412,-4.4899999999999975,6.151766952051312,241.1716746000086,1.445998202516943,16.512311106260537,9.876564621648477,0.0,18.49377696441204
73293390,Ke(app),=,1.76,552.6710000000003,6.168600000000006,1,6,5,69.26,10,4,0,1,0,1,4,0,7,0.2647058823529412,-4.4899999999999975,6.151766952051312,241.1716746000086,1.445998202516943,16.512311106260537,9.876564621648477,0.0,18.49377696441204
22742598,Ke(app),=,0.0173,518.6540000000003,4.959500000000005,1,6,4,69.26,12,3,0,1,0,1,3,0,7,0.3870967741935484,-3.709999999999998,6.584731164025373,225.20940673713443,1.622559562154858,16.516238000778415,9.876525097004238,0.0,11.949020558499466
22742598,Ke(app),>,10.0,518.6540000000003,4.959500000000005,1,6,4,69.26,12,3,0,1,0,1,3,0,7,0.3870967741935484,-3.709999999999998,6.584731164025373,225.20940673713443,1.622559562154858,16.516238000778415,9.876525097004238,0.0,11.949020558499466
73293565,Ke(app),=,0.08,504.6270000000002,4.740300000000004,1,6,4,69.26,10,3,0,1,0,1,3,0,7,0.3666666666666666,-3.709999999999998,5.996246873788184,218.84446462273783,1.6241865183788162,16.51229727680035,9.876502577426642,0.0,17.990861387647428
73293565,Ke(app),>,10.0,504.6270000000002,4.740300000000004,1,6,4,69.26,10,3,0,1,0,1,3,0,7,0.3666666666666666,-3.709999999999998,5.996246873788184,218.84446462273783,1.6241865183788162,16.51229727680035,9.876502577426642,0.0,17.990861387647428
73293565,Ke(app),>,10.0,504.6270000000002,4.740300000000004,1,6,4,69.26,10,3,0,1,0,1,3,0,7,0.3666666666666666,-3.709999999999998,5.996246873788184,218.84446462273783,1.6241865183788162,16.51229727680035,9.876502577426642,0.0,17.990861387647428
